Variables="density","machnumber","pressure","temperature","velocity:0","velocity:1","velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.465024642646e-03,1.704252809286e-01,7.128496093750e+02,2.917062072754e+02,-2.577805709839e+01,1.872345542908e+01,0.000000000000e+00,1,2.153850048780e-01,2.003850042820e-01,0.000000000000e+00,0.000000000000e+00
8.482804521918e-03,1.645185202360e-01,7.159124755859e+02,2.923382873535e+02,-2.546080017090e+01,1.390624523163e+01,0.000000000000e+00,1,2.158000022173e-01,2.008000016212e-01,0.000000000000e+00,0.000000000000e+00
8.500584401190e-03,1.586117744446e-01,7.189753417969e+02,2.929703369141e+02,-2.514354133606e+01,9.089035034180e+00,0.000000000000e+00,1,2.162149995565e-01,2.012149989605e-01,0.000000000000e+00,0.000000000000e+00
8.511799387634e-03,1.539594531059e-01,7.210333862305e+02,2.934219665527e+02,-2.492000389099e+01,5.144424915314e+00,0.000000000000e+00,1,2.166299968958e-01,2.016299962997e-01,0.000000000000e+00,0.000000000000e+00
8.514585904777e-03,1.509171575308e-01,7.218016967773e+02,2.936419677734e+02,-2.481676101685e+01,2.319745302200e+00,0.000000000000e+00,1,2.170450091362e-01,2.020450085402e-01,0.000000000000e+00,0.000000000000e+00
8.517373353243e-03,1.478749662638e-01,7.225699462891e+02,2.938619689941e+02,-2.471352195740e+01,-5.048329830170e-01,0.000000000000e+00,1,2.174600064754e-01,2.024600058794e-01,0.000000000000e+00,0.000000000000e+00
8.520159870386e-03,1.448327749968e-01,7.233382568359e+02,2.940819702148e+02,-2.461028289795e+01,-3.329411268234e+00,0.000000000000e+00,1,2.178750038147e-01,2.028750032187e-01,0.000000000000e+00,0.000000000000e+00
8.522947318852e-03,1.417905837297e-01,7.241065063477e+02,2.943019714355e+02,-2.450704193115e+01,-6.153989315033e+00,0.000000000000e+00,1,2.182900011539e-01,2.032900005579e-01,0.000000000000e+00,0.000000000000e+00
8.523415774107e-03,1.390115171671e-01,7.246867675781e+02,2.945249633789e+02,-2.450223159790e+01,-8.981361389160e+00,0.000000000000e+00,1,2.187049984932e-01,2.037049978971e-01,0.000000000000e+00,0.000000000000e+00
8.502991870046e-03,1.386032104492e-01,7.235729980469e+02,2.947749633789e+02,-2.538429260254e+01,-1.183401012421e+01,0.000000000000e+00,1,2.191200107336e-01,2.041200101376e-01,0.000000000000e+00,0.000000000000e+00
8.482568897307e-03,1.381949186325e-01,7.224592285156e+02,2.950249328613e+02,-2.626631927490e+01,-1.468655681610e+01,0.000000000000e+00,1,2.195350080729e-01,2.045350074768e-01,0.000000000000e+00,0.000000000000e+00
8.462145924568e-03,1.377866119146e-01,7.213454589844e+02,2.952749328613e+02,-2.714834785461e+01,-1.753910255432e+01,0.000000000000e+00,1,2.199500054121e-01,2.049500048161e-01,0.000000000000e+00,0.000000000000e+00
8.441723883152e-03,1.373783200979e-01,7.202316894531e+02,2.955249023438e+02,-2.803037643433e+01,-2.039164924622e+01,0.000000000000e+00,1,2.203650027514e-01,2.053650021553e-01,0.000000000000e+00,0.000000000000e+00
8.421300910413e-03,1.369700282812e-01,7.191179199219e+02,2.957748718262e+02,-2.891240501404e+01,-2.324419593811e+01,0.000000000000e+00,1,2.207800000906e-01,2.057799994946e-01,0.000000000000e+00,0.000000000000e+00
8.413677103817e-03,1.383875161409e-01,7.184359130859e+02,2.957603454590e+02,-2.797862625122e+01,-2.511228179932e+01,0.000000000000e+00,1,2.211949974298e-01,2.061949968338e-01,0.000000000000e+00,0.000000000000e+00
8.406975306571e-03,1.399364769459e-01,7.177849121094e+02,2.957268066406e+02,-2.691411781311e+01,-2.690957450867e+01,0.000000000000e+00,1,2.216100096703e-01,2.066100090742e-01,0.000000000000e+00,0.000000000000e+00
8.400272578001e-03,1.414853632450e-01,7.171339111328e+02,2.956932373047e+02,-2.584964752197e+01,-2.870680427551e+01,0.000000000000e+00,1,2.220250070095e-01,2.070250064135e-01,0.000000000000e+00,0.000000000000e+00
8.393570780754e-03,1.430342644453e-01,7.164829101562e+02,2.956596679688e+02,-2.478517532349e+01,-3.050403213501e+01,0.000000000000e+00,1,2.224400043488e-01,2.074400037527e-01,0.000000000000e+00,0.000000000000e+00
8.386214263737e-03,1.437719911337e-01,7.155759887695e+02,2.955511779785e+02,-2.483969879150e+01,-3.074245834351e+01,0.000000000000e+00,1,2.228550016880e-01,2.078550010920e-01,0.000000000000e+00,0.000000000000e+00
8.378793485463e-03,1.444298774004e-01,7.146439208984e+02,2.954352722168e+02,-2.500434494019e+01,-3.082747840881e+01,0.000000000000e+00,1,2.232699990273e-01,2.082699984312e-01,0.000000000000e+00,0.000000000000e+00
8.371371775866e-03,1.450877785683e-01,7.137117309570e+02,2.953193969727e+02,-2.516899490356e+01,-3.091250228882e+01,0.000000000000e+00,1,2.236850112677e-01,2.086850106716e-01,0.000000000000e+00,0.000000000000e+00
8.363950997591e-03,1.457456648350e-01,7.127796630859e+02,2.952034912109e+02,-2.533364105225e+01,-3.099752235413e+01,0.000000000000e+00,1,2.241000086069e-01,2.091000080109e-01,0.000000000000e+00,0.000000000000e+00
8.356529287994e-03,1.464035660028e-01,7.118475341797e+02,2.950876159668e+02,-2.549828720093e+01,-3.108254241943e+01,0.000000000000e+00,1,2.245150059462e-01,2.095150053501e-01,0.000000000000e+00,0.000000000000e+00
8.349108509719e-03,1.470614522696e-01,7.109154052734e+02,2.949717407227e+02,-2.566293144226e+01,-3.116756248474e+01,0.000000000000e+00,1,2.249300032854e-01,2.099300026894e-01,0.000000000000e+00,0.000000000000e+00
8.341687731445e-03,1.477193385363e-01,7.099833374023e+02,2.948558654785e+02,-2.582757759094e+01,-3.125258255005e+01,0.000000000000e+00,1,2.253450006247e-01,2.103450000286e-01,0.000000000000e+00,0.000000000000e+00
8.334266021848e-03,1.483772248030e-01,7.090512084961e+02,2.947399597168e+02,-2.599222183228e+01,-3.133760261536e+01,0.000000000000e+00,1,2.257599979639e-01,2.107599973679e-01,0.000000000000e+00,0.000000000000e+00
8.326845243573e-03,1.490351259708e-01,7.081190795898e+02,2.946240844727e+02,-2.615687370300e+01,-3.142262649536e+01,0.000000000000e+00,1,2.261750102043e-01,2.111750096083e-01,0.000000000000e+00,0.000000000000e+00
8.319423533976e-03,1.496930271387e-01,7.071869506836e+02,2.945082092285e+02,-2.632151985168e+01,-3.150764656067e+01,0.000000000000e+00,1,2.265900075436e-01,2.115900069475e-01,0.000000000000e+00,0.000000000000e+00
8.312002755702e-03,1.503509134054e-01,7.062548828125e+02,2.943923034668e+02,-2.648616409302e+01,-3.159266662598e+01,0.000000000000e+00,1,2.270050048828e-01,2.120050042868e-01,0.000000000000e+00,0.000000000000e+00
8.304581977427e-03,1.510087996721e-01,7.053227539062e+02,2.942764282227e+02,-2.665081024170e+01,-3.167768859863e+01,0.000000000000e+00,1,2.274200022221e-01,2.124200016260e-01,0.000000000000e+00,0.000000000000e+00
8.294638246298e-03,1.547138392925e-01,7.040537719727e+02,2.941105041504e+02,-2.565590095520e+01,-3.179002380371e+01,0.000000000000e+00,1,2.278349995613e-01,2.128349989653e-01,0.000000000000e+00,0.000000000000e+00
8.284659124911e-03,1.584632545710e-01,7.027798461914e+02,2.939438476562e+02,-2.464410400391e+01,-3.190275955200e+01,0.000000000000e+00,1,2.282499969006e-01,2.132499963045e-01,0.000000000000e+00,0.000000000000e+00
8.273923769593e-03,1.613756269217e-01,7.014880981445e+02,2.937884826660e+02,-2.388701057434e+01,-3.127518844604e+01,0.000000000000e+00,1,2.286650091410e-01,2.136650085449e-01,0.000000000000e+00,0.000000000000e+00
8.276682347059e-03,1.592992097139e-01,7.012006225586e+02,2.935759582520e+02,-2.374735641479e+01,-3.103730392456e+01,0.000000000000e+00,1,2.290800064802e-01,2.140800058842e-01,0.000000000000e+00,0.000000000000e+00
8.279440924525e-03,1.572227925062e-01,7.009130859375e+02,2.933634033203e+02,-2.360770034790e+01,-3.079942131042e+01,0.000000000000e+00,1,2.294950038195e-01,2.144950032234e-01,0.000000000000e+00,0.000000000000e+00
8.282199501991e-03,1.551463752985e-01,7.006256103516e+02,2.931508789062e+02,-2.346804618835e+01,-3.056153678894e+01,0.000000000000e+00,1,2.299100011587e-01,2.149100005627e-01,0.000000000000e+00,0.000000000000e+00
8.284958079457e-03,1.530699431896e-01,7.003381347656e+02,2.929383544922e+02,-2.332839012146e+01,-3.032365226746e+01,0.000000000000e+00,1,2.303249984980e-01,2.153249979019e-01,0.000000000000e+00,0.000000000000e+00
8.287717588246e-03,1.509934514761e-01,7.000505981445e+02,2.927257995605e+02,-2.318873023987e+01,-3.008575820923e+01,0.000000000000e+00,1,2.307400107384e-01,2.157400101423e-01,0.000000000000e+00,0.000000000000e+00
8.290476165712e-03,1.489170342684e-01,6.997631225586e+02,2.925132751465e+02,-2.304907417297e+01,-2.984787559509e+01,0.000000000000e+00,1,2.311550080776e-01,2.161550074816e-01,0.000000000000e+00,0.000000000000e+00
8.293508552015e-03,1.473977714777e-01,6.995022583008e+02,2.923020629883e+02,-2.260650062561e+01,-2.961744689941e+01,0.000000000000e+00,1,2.315700054169e-01,2.165700048208e-01,0.000000000000e+00,0.000000000000e+00
8.296889252961e-03,1.465890556574e-01,6.992753906250e+02,2.920925292969e+02,-2.177761268616e+01,-2.939652633667e+01,0.000000000000e+00,1,2.319850027561e-01,2.169850021601e-01,0.000000000000e+00,0.000000000000e+00
8.300269953907e-03,1.457803249359e-01,6.990485229492e+02,2.918829956055e+02,-2.094872283936e+01,-2.917560577393e+01,0.000000000000e+00,1,2.324000000954e-01,2.173999994993e-01,0.000000000000e+00,0.000000000000e+00
8.303651586175e-03,1.449716091156e-01,6.988216552734e+02,2.916734924316e+02,-2.011983489990e+01,-2.895468711853e+01,0.000000000000e+00,1,2.328149974346e-01,2.178149968386e-01,0.000000000000e+00,0.000000000000e+00
8.307032287121e-03,1.441628634930e-01,6.985947875977e+02,2.914639587402e+02,-1.929091644287e+01,-2.873375892639e+01,0.000000000000e+00,1,2.332300096750e-01,2.182300090790e-01,0.000000000000e+00,0.000000000000e+00
8.310413919389e-03,1.433541327715e-01,6.983679199219e+02,2.912544555664e+02,-1.846202850342e+01,-2.851283836365e+01,0.000000000000e+00,1,2.336450070143e-01,2.186450064182e-01,0.000000000000e+00,0.000000000000e+00
8.313794620335e-03,1.425454169512e-01,6.981410522461e+02,2.910449218750e+02,-1.763313865662e+01,-2.829191970825e+01,0.000000000000e+00,1,2.340600043535e-01,2.190600037575e-01,0.000000000000e+00,0.000000000000e+00
8.317176252604e-03,1.417367011309e-01,6.979141845703e+02,2.908353881836e+02,-1.680425071716e+01,-2.807099914551e+01,0.000000000000e+00,1,2.344750016928e-01,2.194750010967e-01,0.000000000000e+00,0.000000000000e+00
8.320556953549e-03,1.409279704094e-01,6.976873168945e+02,2.906258850098e+02,-1.597536182404e+01,-2.785007858276e+01,0.000000000000e+00,1,2.348899990320e-01,2.198899984360e-01,0.000000000000e+00,0.000000000000e+00
8.328501135111e-03,1.392686516047e-01,6.979227905273e+02,2.904478454590e+02,-1.563071155548e+01,-2.694947433472e+01,0.000000000000e+00,1,2.353050112724e-01,2.203050106764e-01,0.000000000000e+00,0.000000000000e+00
8.339822292328e-03,1.369798183441e-01,6.985005493164e+02,2.902931213379e+02,-1.564452648163e+01,-2.554581069946e+01,0.000000000000e+00,1,2.357200086117e-01,2.207200080156e-01,0.000000000000e+00,0.000000000000e+00
8.349096402526e-03,1.401737630367e-01,6.990544433594e+02,2.901949768066e+02,-1.286370372772e+01,-2.362489318848e+01,0.000000000000e+00,1,2.361350059509e-01,2.211350053549e-01,0.000000000000e+00,0.000000000000e+00
8.358085528016e-03,1.441337764263e-01,6.996050415039e+02,2.901047363281e+02,-9.692401885986e+00,-2.163170433044e+01,0.000000000000e+00,1,2.365500032902e-01,2.215500026941e-01,0.000000000000e+00,0.000000000000e+00
8.367074653506e-03,1.480937898159e-01,7.001555786133e+02,2.900145263672e+02,-6.521100997925e+00,-1.963851356506e+01,0.000000000000e+00,1,2.369650006294e-01,2.219650000334e-01,0.000000000000e+00,0.000000000000e+00
8.376062847674e-03,1.520538181067e-01,7.007061157227e+02,2.899242858887e+02,-3.349799394608e+00,-1.764532470703e+01,0.000000000000e+00,1,2.373799979687e-01,2.223799973726e-01,0.000000000000e+00,0.000000000000e+00
8.385051973164e-03,1.560139656067e-01,7.012567138672e+02,2.898340759277e+02,-1.783840656281e-01,-1.565206336975e+01,0.000000000000e+00,1,2.377950102091e-01,2.227950096130e-01,0.000000000000e+00,0.000000000000e+00
8.394041098654e-03,1.599739938974e-01,7.018072509766e+02,2.897438354492e+02,2.992917299271e+00,-1.365887355804e+01,0.000000000000e+00,1,2.382100075483e-01,2.232100069523e-01,0.000000000000e+00,0.000000000000e+00
8.403030224144e-03,1.639340072870e-01,7.023577880859e+02,2.896535949707e+02,6.164218902588e+00,-1.166568374634e+01,0.000000000000e+00,1,2.386250048876e-01,2.236250042915e-01,0.000000000000e+00,0.000000000000e+00
8.412018418312e-03,1.678940206766e-01,7.029083251953e+02,2.895633850098e+02,9.335519790649e+00,-9.672493934631e+00,0.000000000000e+00,1,2.390400022268e-01,2.240400016308e-01,0.000000000000e+00,0.000000000000e+00
8.421007543802e-03,1.718540489674e-01,7.034589233398e+02,2.894731445312e+02,1.250682163239e+01,-7.679304122925e+00,0.000000000000e+00,1,2.394549995661e-01,2.244549989700e-01,0.000000000000e+00,0.000000000000e+00
8.429996669292e-03,1.758140623569e-01,7.040094604492e+02,2.893829345703e+02,1.567812347412e+01,-5.686114311218e+00,0.000000000000e+00,1,2.398699969053e-01,2.248699963093e-01,0.000000000000e+00,0.000000000000e+00
8.438985794783e-03,1.797742247581e-01,7.045600585938e+02,2.892926940918e+02,1.884953880310e+01,-3.692852735519e+00,0.000000000000e+00,1,2.402850091457e-01,2.252850085497e-01,0.000000000000e+00,0.000000000000e+00
8.448631502688e-03,1.834362894297e-01,7.052531738281e+02,2.892384033203e+02,2.157584571838e+01,-1.531913995743e+00,0.000000000000e+00,1,2.407000064850e-01,2.257000058889e-01,0.000000000000e+00,0.000000000000e+00
8.459907025099e-03,1.863598227501e-01,7.062996826172e+02,2.892731933594e+02,2.319912719727e+01,1.044830322266e+00,0.000000000000e+00,1,2.411150038242e-01,2.261150032282e-01,0.000000000000e+00,0.000000000000e+00
8.471182547510e-03,1.892833560705e-01,7.073461914062e+02,2.893080139160e+02,2.482240867615e+01,3.621574640274e+00,0.000000000000e+00,1,2.415300011635e-01,2.265300005674e-01,0.000000000000e+00,0.000000000000e+00
8.482457138598e-03,1.922068893909e-01,7.083927612305e+02,2.893428039551e+02,2.644569015503e+01,6.198318958282e+00,0.000000000000e+00,1,2.419449985027e-01,2.269449979067e-01,0.000000000000e+00,0.000000000000e+00
8.493733592331e-03,1.951305270195e-01,7.094392700195e+02,2.893776245117e+02,2.806903076172e+01,8.775156021118e+00,0.000000000000e+00,1,2.423600107431e-01,2.273600101471e-01,0.000000000000e+00,0.000000000000e+00
8.505009114742e-03,1.980540603399e-01,7.104858398438e+02,2.894124145508e+02,2.969231224060e+01,1.135190010071e+01,0.000000000000e+00,1,2.427750080824e-01,2.277750074863e-01,0.000000000000e+00,0.000000000000e+00
8.516283705831e-03,2.009775936604e-01,7.115323486328e+02,2.894472351074e+02,3.131559371948e+01,1.392864418030e+01,0.000000000000e+00,1,2.431900054216e-01,2.281900048256e-01,0.000000000000e+00,0.000000000000e+00
8.527559228241e-03,2.039011269808e-01,7.125788574219e+02,2.894820251465e+02,3.293887329102e+01,1.650538825989e+01,0.000000000000e+00,1,2.436050027609e-01,2.286050021648e-01,0.000000000000e+00,0.000000000000e+00
8.538834750652e-03,2.068246603012e-01,7.136253662109e+02,2.895168151855e+02,3.456215667725e+01,1.908213424683e+01,0.000000000000e+00,1,2.440200001001e-01,2.290199995041e-01,0.000000000000e+00,0.000000000000e+00
8.550110273063e-03,2.097481936216e-01,7.146719360352e+02,2.895516357422e+02,3.618543624878e+01,2.165887832642e+01,0.000000000000e+00,1,2.444349974394e-01,2.294349968433e-01,0.000000000000e+00,0.000000000000e+00
8.561385795474e-03,2.126718312502e-01,7.157185058594e+02,2.895864257812e+02,3.780877685547e+01,2.423571395874e+01,0.000000000000e+00,1,2.448500096798e-01,2.298500090837e-01,0.000000000000e+00,0.000000000000e+00
8.570347912610e-03,2.159546017647e-01,7.168092651367e+02,2.897195739746e+02,4.014947128296e+01,2.698174667358e+01,0.000000000000e+00,1,2.452650070190e-01,2.302650064230e-01,0.000000000000e+00,0.000000000000e+00
8.577706292272e-03,2.194863855839e-01,7.179307250977e+02,2.899209289551e+02,4.298747253418e+01,2.984512901306e+01,0.000000000000e+00,1,2.456800043583e-01,2.306800037622e-01,0.000000000000e+00,0.000000000000e+00
8.585064671934e-03,2.230181843042e-01,7.190521850586e+02,2.901222534180e+02,4.582547378540e+01,3.270851135254e+01,0.000000000000e+00,1,2.460950016975e-01,2.310950011015e-01,0.000000000000e+00,0.000000000000e+00
8.592423051596e-03,2.265499681234e-01,7.201736450195e+02,2.903235778809e+02,4.866347885132e+01,3.557189559937e+01,0.000000000000e+00,1,2.465099990368e-01,2.315099984407e-01,0.000000000000e+00,0.000000000000e+00
8.599782362580e-03,2.300818860531e-01,7.212951660156e+02,2.905249023438e+02,5.150158309937e+01,3.843537902832e+01,0.000000000000e+00,1,2.469250112772e-01,2.319250106812e-01,0.000000000000e+00,0.000000000000e+00
8.610629476607e-03,2.332705855370e-01,7.226163330078e+02,2.906887817383e+02,5.381138992310e+01,4.085686492920e+01,0.000000000000e+00,1,2.473400086164e-01,2.323400080204e-01,0.000000000000e+00,0.000000000000e+00
8.632656186819e-03,2.353600412607e-01,7.245772094727e+02,2.907326660156e+02,5.442889022827e+01,4.186254882812e+01,0.000000000000e+00,1,2.477550059557e-01,2.327550053596e-01,0.000000000000e+00,0.000000000000e+00
8.654682897031e-03,2.374494820833e-01,7.265380859375e+02,2.907765197754e+02,5.504639053345e+01,4.286823272705e+01,0.000000000000e+00,1,2.481700032949e-01,2.331700026989e-01,0.000000000000e+00,0.000000000000e+00
8.676709607244e-03,2.395389378071e-01,7.284989624023e+02,2.908204040527e+02,5.566389465332e+01,4.387391281128e+01,0.000000000000e+00,1,2.485850006342e-01,2.335850000381e-01,0.000000000000e+00,0.000000000000e+00
8.698737248778e-03,2.416283935308e-01,7.304598388672e+02,2.908642578125e+02,5.628139495850e+01,4.487959671021e+01,0.000000000000e+00,1,2.489999979734e-01,2.339999973774e-01,0.000000000000e+00,0.000000000000e+00
8.720763958991e-03,2.437179237604e-01,7.324207763672e+02,2.909081420898e+02,5.689891815186e+01,4.588531494141e+01,0.000000000000e+00,1,2.494150102139e-01,2.344150096178e-01,0.000000000000e+00,0.000000000000e+00
8.742790669203e-03,2.458073645830e-01,7.343816528320e+02,2.909519958496e+02,5.751642227173e+01,4.689099502563e+01,0.000000000000e+00,1,2.498300075531e-01,2.348300069571e-01,0.000000000000e+00,0.000000000000e+00
8.764818310738e-03,2.478968203068e-01,7.363425292969e+02,2.909958801270e+02,5.813392257690e+01,4.789667892456e+01,0.000000000000e+00,1,2.502450048923e-01,2.352450042963e-01,0.000000000000e+00,0.000000000000e+00
8.791452273726e-03,2.508354485035e-01,7.386387939453e+02,2.910200500488e+02,5.890182113647e+01,4.880138397217e+01,0.000000000000e+00,1,2.506600022316e-01,2.356600016356e-01,0.000000000000e+00,0.000000000000e+00
8.821221999824e-03,2.543519735336e-01,7.411632690430e+02,2.910308532715e+02,5.977206420898e+01,4.963737106323e+01,0.000000000000e+00,1,2.510749995708e-01,2.360749989748e-01,0.000000000000e+00,0.000000000000e+00
8.850991725922e-03,2.578684985638e-01,7.436878051758e+02,2.910416259766e+02,6.064230728149e+01,5.047335815430e+01,0.000000000000e+00,1,2.514899969101e-01,2.364899963140e-01,0.000000000000e+00,0.000000000000e+00
8.880762383342e-03,2.613851726055e-01,7.462123413086e+02,2.910524291992e+02,6.151258087158e+01,5.130937194824e+01,0.000000000000e+00,1,2.519049942493e-01,2.369050085545e-01,0.000000000000e+00,0.000000000000e+00
8.910532109439e-03,2.649016976357e-01,7.487368164062e+02,2.910632019043e+02,6.238282394409e+01,5.214535903931e+01,0.000000000000e+00,1,2.523199915886e-01,2.373200058937e-01,0.000000000000e+00,0.000000000000e+00
8.940301835537e-03,2.684182226658e-01,7.512613525391e+02,2.910740051270e+02,6.325306701660e+01,5.298134613037e+01,0.000000000000e+00,1,2.527349889278e-01,2.377350032330e-01,0.000000000000e+00,0.000000000000e+00
8.970071561635e-03,2.719347476959e-01,7.537858276367e+02,2.910847778320e+02,6.412331390381e+01,5.381733322144e+01,0.000000000000e+00,1,2.531499862671e-01,2.381500005722e-01,0.000000000000e+00,0.000000000000e+00
8.999841287732e-03,2.754512727261e-01,7.563103027344e+02,2.910955505371e+02,6.499355316162e+01,5.465332031250e+01,0.000000000000e+00,1,2.535649836063e-01,2.385649979115e-01,0.000000000000e+00,0.000000000000e+00
9.029611945152e-03,2.789679169655e-01,7.588348999023e+02,2.911063537598e+02,6.586383056641e+01,5.548933792114e+01,0.000000000000e+00,1,2.539800107479e-01,2.389800101519e-01,0.000000000000e+00,0.000000000000e+00
9.053462184966e-03,2.780926227570e-01,7.609302368164e+02,2.911407165527e+02,6.604878234863e+01,5.498687362671e+01,0.000000000000e+00,1,2.543950080872e-01,2.393950074911e-01,0.000000000000e+00,0.000000000000e+00
9.076774120331e-03,2.768180668354e-01,7.629866333008e+02,2.911772460938e+02,6.617143249512e+01,5.436273574829e+01,0.000000000000e+00,1,2.548100054264e-01,2.398100048304e-01,0.000000000000e+00,0.000000000000e+00
9.100086055696e-03,2.755435109138e-01,7.650430297852e+02,2.912137451172e+02,6.629409027100e+01,5.373859405518e+01,0.000000000000e+00,1,2.552250027657e-01,2.402250021696e-01,0.000000000000e+00,0.000000000000e+00
9.123398922384e-03,2.742689847946e-01,7.670994262695e+02,2.912502441406e+02,6.641674041748e+01,5.311445617676e+01,0.000000000000e+00,1,2.556400001049e-01,2.406399995089e-01,0.000000000000e+00,0.000000000000e+00
9.146710857749e-03,2.729944288731e-01,7.691557617188e+02,2.912867736816e+02,6.653939819336e+01,5.249031448364e+01,0.000000000000e+00,1,2.560549974442e-01,2.410549968481e-01,0.000000000000e+00,0.000000000000e+00
9.169599972665e-03,2.720334231853e-01,7.711901245117e+02,2.913280334473e+02,6.688291168213e+01,5.178942871094e+01,0.000000000000e+00,1,2.564699947834e-01,2.414700090885e-01,0.000000000000e+00,0.000000000000e+00
9.190309792757e-03,2.726830542088e-01,7.731105346680e+02,2.913937988281e+02,6.836085510254e+01,5.069448089600e+01,0.000000000000e+00,1,2.568849921227e-01,2.418850064278e-01,0.000000000000e+00,0.000000000000e+00
9.211020544171e-03,2.733327150345e-01,7.750310058594e+02,2.914595642090e+02,6.983879852295e+01,4.959952926636e+01,0.000000000000e+00,1,2.572999894619e-01,2.423000037670e-01,0.000000000000e+00,0.000000000000e+00
9.231731295586e-03,2.739823758602e-01,7.769514770508e+02,2.915253295898e+02,7.131674194336e+01,4.850457763672e+01,0.000000000000e+00,1,2.577149868011e-01,2.427150011063e-01,0.000000000000e+00,0.000000000000e+00
9.252442047000e-03,2.746320366859e-01,7.788719482422e+02,2.915910949707e+02,7.279468536377e+01,4.740962982178e+01,0.000000000000e+00,1,2.581299841404e-01,2.431299984455e-01,0.000000000000e+00,0.000000000000e+00
9.273152798414e-03,2.752816975117e-01,7.807924804688e+02,2.916568603516e+02,7.427268218994e+01,4.631464004517e+01,0.000000000000e+00,1,2.585450112820e-01,2.435450106859e-01,0.000000000000e+00,0.000000000000e+00
9.293863549829e-03,2.759313583374e-01,7.827129516602e+02,2.917225952148e+02,7.575062561035e+01,4.521968841553e+01,0.000000000000e+00,1,2.589600086212e-01,2.439600080252e-01,0.000000000000e+00,0.000000000000e+00
9.314574301243e-03,2.765810191631e-01,7.846334228516e+02,2.917883605957e+02,7.722856903076e+01,4.412474060059e+01,0.000000000000e+00,1,2.593750059605e-01,2.443750053644e-01,0.000000000000e+00,0.000000000000e+00
9.335285052657e-03,2.772306501865e-01,7.865538940430e+02,2.918541259766e+02,7.870651245117e+01,4.302978897095e+01,0.000000000000e+00,1,2.597900032997e-01,2.447900027037e-01,0.000000000000e+00,0.000000000000e+00
9.355995804071e-03,2.778803110123e-01,7.884743652344e+02,2.919198913574e+02,8.018445587158e+01,4.193483734131e+01,0.000000000000e+00,1,2.602050006390e-01,2.452050000429e-01,0.000000000000e+00,0.000000000000e+00
9.376705624163e-03,2.785299718380e-01,7.903947753906e+02,2.919856567383e+02,8.166239929199e+01,4.083988952637e+01,0.000000000000e+00,1,2.606199979782e-01,2.456199973822e-01,0.000000000000e+00,0.000000000000e+00
9.397417306900e-03,2.791796326637e-01,7.923153076172e+02,2.920513916016e+02,8.314039611816e+01,3.974489974976e+01,0.000000000000e+00,1,2.610349953175e-01,2.460350096226e-01,0.000000000000e+00,0.000000000000e+00
9.415687061846e-03,2.796432375908e-01,7.939611816406e+02,2.920914306641e+02,8.433981323242e+01,3.851555252075e+01,0.000000000000e+00,1,2.614499926567e-01,2.464500069618e-01,0.000000000000e+00,0.000000000000e+00
9.427751414478e-03,2.796338796616e-01,7.949090576172e+02,2.920660400391e+02,8.483116912842e+01,3.694456100464e+01,0.000000000000e+00,1,2.618649899960e-01,2.468650043011e-01,0.000000000000e+00,0.000000000000e+00
9.439816698432e-03,2.796245217323e-01,7.958568725586e+02,2.920406188965e+02,8.532252502441e+01,3.537356948853e+01,0.000000000000e+00,1,2.622799873352e-01,2.472800016403e-01,0.000000000000e+00,0.000000000000e+00
9.451881051064e-03,2.796151638031e-01,7.968047485352e+02,2.920152282715e+02,8.581387329102e+01,3.380257797241e+01,0.000000000000e+00,1,2.626949846745e-01,2.476949989796e-01,0.000000000000e+00,0.000000000000e+00
9.463946335018e-03,2.796058058739e-01,7.977526245117e+02,2.919898071289e+02,8.630525207520e+01,3.223152923584e+01,0.000000000000e+00,1,2.631100118160e-01,2.481100112200e-01,0.000000000000e+00,0.000000000000e+00
9.476011618972e-03,2.795964479446e-01,7.987004394531e+02,2.919644165039e+02,8.679660034180e+01,3.066053771973e+01,0.000000000000e+00,1,2.635250091553e-01,2.485250085592e-01,0.000000000000e+00,0.000000000000e+00
9.488075971603e-03,2.795870900154e-01,7.996483154297e+02,2.919390258789e+02,8.728795623779e+01,2.908954429626e+01,0.000000000000e+00,1,2.639400064945e-01,2.489400058985e-01,0.000000000000e+00,0.000000000000e+00
9.500141255558e-03,2.795777320862e-01,8.005961303711e+02,2.919136047363e+02,8.777931213379e+01,2.751855278015e+01,0.000000000000e+00,1,2.643550038338e-01,2.493550032377e-01,0.000000000000e+00,0.000000000000e+00
9.512205608189e-03,2.795683741570e-01,8.015440063477e+02,2.918882141113e+02,8.827066802979e+01,2.594756126404e+01,0.000000000000e+00,1,2.647700011730e-01,2.497700005770e-01,0.000000000000e+00,0.000000000000e+00
9.524270892143e-03,2.795590162277e-01,8.024918823242e+02,2.918627929688e+02,8.876203918457e+01,2.437651252747e+01,0.000000000000e+00,1,2.651849985123e-01,2.501850128174e-01,0.000000000000e+00,0.000000000000e+00
9.536336176097e-03,2.795496582985e-01,8.034396972656e+02,2.918374023438e+02,8.925339508057e+01,2.280552101135e+01,0.000000000000e+00,1,2.655999958515e-01,2.506000101566e-01,0.000000000000e+00,0.000000000000e+00
9.548400528729e-03,2.795403003693e-01,8.043875732422e+02,2.918120117188e+02,8.974475097656e+01,2.123452949524e+01,0.000000000000e+00,1,2.660149931908e-01,2.510150074959e-01,0.000000000000e+00,0.000000000000e+00
