Variables="Points:0","Points:1","Points:2","arc_length","density","machnumber","pressure","temperature","velocity:0","velocity:1","velocity:2","vtkValidPointMask"
-0.0042099994607269763946533203125,0,0,0.01078999973833560943603515625,0.09439612925052642822265625,0.647010982036590576171875,7544.36376953125,276.81903076171875,216.3790435791015625,0.07598175108432769775390625,0,1
-0.00379499956034123897552490234375,0,0,0.011204999871551990509033203125,0.092309348285198211669921875,0.68345296382904052734375,7312.12353515625,274.350128173828125,227.524169921875,0.0846927464008331298828125,0,1
-0.00337999942712485790252685546875,0,0,0.01162000000476837158203125,0.08965097367763519287109375,0.72841560840606689453125,7020.41455078125,271.188690185546875,241.059234619140625,0.1840558350086212158203125,0,1
-0.0029649995267391204833984375,0,0,0.012035000137984752655029296875,0.086449541151523590087890625,0.781363546848297119140625,6673.67529296875,267.327178955078125,256.73712158203125,0.58350884914398193359375,0,1
-0.002549999393522739410400390625,0,0,0.01245000027120113372802734375,0.082454986870288848876953125,0.8460414409637451171875,6248.8681640625,262.381439208984375,275.35711669921875,0.17908680438995361328125,0,1
-0.00213499949313700199127197265625,0,0,0.012865000404417514801025390625,0.076830454170703887939453125,0.937456607818603515625,5661.4765625,255.137054443359375,300.931793212890625,0.08508346974849700927734375,0,1
-0.001719999476335942745208740234375,0,0,0.0132800005376338958740234375,0.072142012417316436767578125,1.0146486759185791015625,5183.46826171875,248.7661285400390625,321.6357421875,-0.2759497463703155517578125,0,1
-0.0013049994595348834991455078125,0,0,0.01369499973952770233154296875,0.06922222673892974853515625,1.06302368640899658203125,4891.23046875,244.6994171142578125,334.2601318359375,-0.0768064558506011962890625,0,1
-0.0008899995009414851665496826171875,0,0,0.014109999872744083404541015625,0.06802617013454437255859375,1.08277952671051025390625,4772.7890625,243.021759033203125,339.344970703125,0.02201138436794281005859375,0,1
-0.00047499945503659546375274658203125,0,0,0.0145250000059604644775390625,0.06785690784454345703125,1.08540046215057373046875,4756.3857421875,242.795745849609375,340.0123291015625,0.2470588386058807373046875,0,1
-5.999946370138786733150482177734375e-05,0,0,0.014940000139176845550537109375,0.067547537386417388916015625,1.09065210819244384765625,4726.1396484375,242.352783203125,341.341949462890625,0.4229137599468231201171875,0,1
0.0003550005494616925716400146484375,0,0,0.01535500027239322662353515625,0.06646890938282012939453125,1.10945880413055419921875,4620.2001953125,240.741790771484375,346.05194091796875,0.035460747778415679931640625,0,1
0.0007700005662627518177032470703125,0,0,0.0157699994742870330810546875,0.063938148319721221923828125,1.15320217609405517578125,4376.2724609375,236.9692840576171875,356.77197265625,-0.909588336944580078125,0,1
0.001185000524856150150299072265625,0,0,0.01618500053882598876953125,0.059998564422130584716796875,1.2218534946441650390625,4007.7265625,231.0216827392578125,373.006317138671875,0.89055478572845458984375,0,1
0.0016000005416572093963623046875,0,0,0.01659999974071979522705078125,0.0554582439363002777099609375,1.30537712574005126953125,3595.94970703125,223.7654571533203125,391.649444580078125,-0.75923979282379150390625,0,1
0.0020150006748735904693603515625,0,0,0.01701500080525875091552734375,0.0509432666003704071044921875,1.39060211181640625,3195.170654296875,216.362579345703125,410.154693603515625,-0.37478411197662353515625,0,1
0.00243000057525932788848876953125,0,0,0.017430000007152557373046875,0.0467325933277606964111328125,1.4762630462646484375,2835.40380859375,209.013458251953125,427.473968505859375,0.67265522480010986328125,0,1
0.0028450004756450653076171875,0,0,0.0178450010716915130615234375,0.042710818350315093994140625,1.561450958251953125,2500.20361328125,201.756378173828125,444.067291259765625,0.4452930390834808349609375,0,1
0.003260000608861446380615234375,0,0,0.01826000027358531951904296875,0.03938110172748565673828125,1.63675582408905029296875,2231.448974609375,195.4482269287109375,458.283447265625,0.11425273120403289794921875,0,1
0.00367500050924718379974365234375,0,0,0.0186749994754791259765625,0.036599613726139068603515625,1.70445728302001953125,2014.5958251953125,189.869171142578125,470.377960205078125,0.5783760547637939453125,0,1
0.0040900004096329212188720703125,0,0,0.0190900005400180816650390625,0.03413999080657958984375,1.7664091587066650390625,1826.7410888671875,184.8209075927734375,481.17779541015625,1.3454520702362060546875,0,1
0.0045050005428493022918701171875,0,0,0.01950499974191188812255859375,0.032195813953876495361328125,1.818570613861083984375,1685.5606689453125,180.673431396484375,490.1064453125,1.752706050872802734375,0,1
0.0049200006760656833648681640625,0,0,0.01992000080645084381103515625,0.03033071942627429962158203125,1.86839520931243896484375,1549.7103271484375,176.705322265625,498.502960205078125,1.1404316425323486328125,0,1
0.0053350008092820644378662109375,0,0,0.0203350000083446502685546875,0.0292108952999114990234375,1.90306890010833740234375,1470.672607421875,174.0452728271484375,503.940765380859375,0.51512348651885986328125,0,1
0.005750000476837158203125,0,0,0.02075000107288360595703125,0.02820291556417942047119140625,1.93481266498565673828125,1399.341552734375,171.6140594482421875,508.749725341796875,0.989234626293182373046875,0,1
0.006165000610053539276123046875,0,0,0.02116500027477741241455078125,0.02732132934033870697021484375,1.9627780914306640625,1338.4488525390625,169.4922637939453125,513.00830078125,0.912926495075225830078125,0,1
0.00658000074326992034912109375,0,0,0.0215799994766712188720703125,0.02654325030744075775146484375,1.9876492023468017578125,1286.1041259765625,167.6238555908203125,516.816162109375,0.3858765661716461181640625,0,1
0.0069950004108250141143798828125,0,0,0.021995000541210174560546875,0.02577731944620609283447265625,2.0123002529144287109375,1234.43408203125,165.771453857421875,520.57989501953125,0.293847858905792236328125,0,1
0.0074100005440413951873779296875,0,0,0.02240999974310398101806640625,0.02520181797444820404052734375,2.0317900180816650390625,1196.24755859375,164.335113525390625,523.42669677734375,1.144986629486083984375,0,1
0.00782500021159648895263671875,0,0,0.0228249989449977874755859375,0.02476325817406177520751953125,2.0472743511199951171875,1167.472412109375,163.21026611328125,525.57952880859375,0.8649981021881103515625,0,1
0.008240000344812870025634765625,0,0,0.0232400000095367431640625,0.02434239722788333892822265625,2.0622680187225341796875,1139.8043212890625,162.12176513671875,527.646484375,0.466078698635101318359375,0,1
0.0086550004780292510986328125,0,0,0.0236550010740756988525390625,0.02388119883835315704345703125,2.0790355205535888671875,1109.816162109375,160.91436767578125,529.9537353515625,0.19003427028656005859375,0,1
0.009070000611245632171630859375,0,0,0.02407000027596950531005859375,0.02345694787800312042236328125,2.0956156253814697265625,1082.3248291015625,159.736053466796875,532.1878662109375,0.035197861492633819580078125,0,1
0.00948500074446201324462890625,0,0,0.024484999477863311767578125,0.02304494939744472503662109375,2.1119601726531982421875,1055.616455078125,158.5770263671875,534.3800048828125,-0.107698790729045867919921875,0,1
0.009900000877678394317626953125,0,0,0.0249000005424022674560546875,0.0226263701915740966796875,2.1285388469696044921875,1028.59521484375,157.4020538330078125,536.58209228515625,-0.16774715483188629150390625,0,1
0.010315001010894775390625,0,0,0.02531500160694122314453125,0.02217199094593524932861328125,2.146527767181396484375,999.96331787109375,156.1346435546875,538.83502197265625,0.18565444648265838623046875,0,1
0.010730001144111156463623046875,0,0,0.02573000080883502960205078125,0.02175096981227397918701171875,2.164268016815185546875,973.556640625,154.908538818359375,541.01458740234375,-0.1406434476375579833984375,0,1
0.011145000346004962921142578125,0,0,0.0261450000107288360595703125,0.0213299505412578582763671875,2.1820080280303955078125,947.14996337890625,153.6824493408203125,543.19415283203125,-0.4669406116008758544921875,0,1
0.011560000479221343994140625,0,0,0.026560001075267791748046875,0.020913176238536834716796875,2.1997106075286865234375,921.229248046875,152.466094970703125,545.385009765625,-0.617028415203094482421875,0,1
0.011975000612437725067138671875,0,0,0.02697500027716159820556640625,0.02050522528588771820068359375,2.2173354625701904296875,896.319091796875,151.2700042724609375,547.59930419921875,-0.40070593357086181640625,0,1
0.01239000074565410614013671875,0,0,0.0273899994790554046630859375,0.02011410705745220184326171875,2.23485565185546875,872.43963623046875,150.090728759765625,549.774169921875,-0.4438512027263641357421875,0,1
0.012805000878870487213134765625,0,0,0.0278050005435943603515625,0.0197438262403011322021484375,2.252246379852294921875,849.8363037109375,148.9322967529296875,551.900146484375,-0.808203876018524169921875,0,1
0.0132200010120868682861328125,0,0,0.0282200016081333160400390625,0.01937354542315006256103515625,2.2696373462677001953125,827.23291015625,147.77386474609375,554.02618408203125,-1.17255651950836181640625,0,1
0.013635001145303249359130859375,0,0,0.02863500081002712249755859375,0.01900133304297924041748046875,2.287410736083984375,805.021240234375,146.606597900390625,556.12054443359375,-1.12135756015777587890625,0,1
0.014050000347197055816650390625,0,0,0.029050000011920928955078125,0.01862824894487857818603515625,2.3053576946258544921875,782.98687744140625,145.435333251953125,558.20068359375,-0.8820607662200927734375,0,1
0.0144650004804134368896484375,0,0,0.0294650010764598846435546875,0.0182405970990657806396484375,2.32408618927001953125,760.462646484375,144.222991943359375,560.2618408203125,-0.85006272792816162109375,0,1
0.014880000613629817962646484375,0,0,0.02988000027835369110107421875,0.0178470425307750701904296875,2.3431317806243896484375,737.739990234375,142.9940185546875,562.3153076171875,-0.90204346179962158203125,0,1
0.01529500074684619903564453125,0,0,0.03029499948024749755859375,0.01745348982512950897216796875,2.3621771335601806640625,715.017333984375,141.7650299072265625,564.3687744140625,-0.95402419567108154296875,0,1
0.0157099999487400054931640625,0,0,0.0307100005447864532470703125,0.01713497750461101531982421875,2.37852191925048828125,697.1666259765625,140.7457733154296875,566.24127197265625,-0.61878871917724609375,0,1
0.016125001013278961181640625,0,0,0.031125001609325408935546875,0.016816653311252593994140625,2.394859790802001953125,679.32806396484375,139.727020263671875,568.11334228515625,-0.2825817167758941650390625,0,1
0.01654000021517276763916015625,0,0,0.031539998948574066162109375,0.01649832911789417266845703125,2.411197662353515625,661.48956298828125,138.708282470703125,569.98541259765625,0.053623788058757781982421875,0,1
0.01695500127971172332763671875,0,0,0.0319550000131130218505859375,0.01617622189223766326904296875,2.4283845424652099609375,643.6285400390625,137.650970458984375,571.8604736328125,0.314890325069427490234375,0,1
0.01737000048160552978515625,0,0,0.0323700010776519775390625,0.0158526003360748291015625,2.4459111690521240234375,625.7586669921875,136.5782318115234375,573.73663330078125,0.546148598194122314453125,0,1
0.0177850015461444854736328125,0,0,0.0327850021421909332275390625,0.01557433791458606719970703125,2.4615824222564697265625,610.694580078125,135.6349029541015625,575.3685302734375,0.705826580524444580078125,0,1
0.01820000074803829193115234375,0,0,0.0331999994814395904541015625,0.01530939154326915740966796875,2.4767086505889892578125,596.45404052734375,134.72955322265625,576.92864990234375,0.844494163990020751953125,0,1
0.018614999949932098388671875,0,0,0.033615000545978546142578125,0.01504444517195224761962890625,2.491835117340087890625,582.21356201171875,133.8242034912109375,578.48883056640625,0.983161747455596923828125,0,1
0.0190300010144710540771484375,0,0,0.0340300016105175018310546875,0.014779497869312763214111328125,2.506961345672607421875,567.97296142578125,132.9188690185546875,580.0489501953125,1.121829986572265625,0,1
0.01944500021636486053466796875,0,0,0.0344449989497661590576171875,0.014512571506202220916748046875,2.52245807647705078125,553.698974609375,131.9976654052734375,581.6053466796875,1.2311384677886962890625,0,1
0.01986000128090381622314453125,0,0,0.03486000001430511474609375,0.01424196548759937286376953125,2.5386421680450439453125,539.36273193359375,131.047027587890625,583.15472412109375,1.2859184741973876953125,0,1
0.0202750004827976226806640625,0,0,0.0352750010788440704345703125,0.014006457291543483734130859375,2.5537221431732177734375,527.213134765625,130.184356689453125,584.723388671875,1.21104681491851806640625,0,1
0.020690001547336578369140625,0,0,0.035690002143383026123046875,0.013775992207229137420654296875,2.5686435699462890625,515.37774658203125,129.3343048095703125,586.2947998046875,1.11754381656646728515625,0,1
0.02110500074923038482666015625,0,0,0.036104999482631683349609375,0.013543742708861827850341796875,2.5836994647979736328125,503.433135986328125,128.47589111328125,587.857421875,1.015183925628662109375,0,1
0.0215199999511241912841796875,0,0,0.0365200005471706390380859375,0.013297301717102527618408203125,2.5998260974884033203125,490.619720458984375,127.55098724365234375,589.349853515625,0.84238040447235107421875,0,1
0.02193500101566314697265625,0,0,0.0369350016117095947265625,0.01305085979402065277099609375,2.615952968597412109375,477.806243896484375,126.62607574462890625,590.84222412109375,0.669576108455657958984375,0,1
0.02235000021755695343017578125,0,0,0.037349998950958251953125,0.012811315245926380157470703125,2.6319334506988525390625,465.440399169921875,125.71805572509765625,592.33966064453125,0.504847824573516845703125,0,1
0.02276500128209590911865234375,0,0,0.0377650000154972076416015625,0.01259988732635974884033203125,2.647318363189697265625,454.89971923828125,124.8789215087890625,593.85748291015625,0.37304890155792236328125,0,1
0.023180000483989715576171875,0,0,0.038180001080036163330078125,0.012388461269438266754150390625,2.6627032756805419921875,444.359100341796875,124.03978729248046875,595.37530517578125,0.241250574588775634765625,0,1
0.0235950015485286712646484375,0,0,0.0385950021445751190185546875,0.012182633392512798309326171875,2.6777956485748291015625,434.09844970703125,123.22008514404296875,596.6920166015625,0.4490056931972503662109375,0,1
0.02401000075042247772216796875,0,0,0.0390099994838237762451171875,0.011977427639067173004150390625,2.692855358123779296875,423.868927001953125,122.40254974365234375,597.98638916015625,0.694452464580535888671875,0,1
0.0244249999523162841796875,0,0,0.03942500054836273193359375,0.011772221885621547698974609375,2.70791530609130859375,413.639434814453125,121.5850067138671875,599.28070068359375,0.939899265766143798828125,0,1
0.0248400010168552398681640625,0,0,0.0398400016129016876220703125,0.01158970408141613006591796875,2.7222845554351806640625,404.74072265625,120.8273162841796875,600.58160400390625,1.0820217132568359375,0,1
0.02525500021874904632568359375,0,0,0.0402549989521503448486328125,0.01142014376819133758544921875,2.73625946044921875,396.602020263671875,120.1038055419921875,601.88623046875,1.16514241695404052734375,0,1
0.02567000128328800201416015625,0,0,0.040670000016689300537109375,0.011250582523643970489501953125,2.7502346038818359375,388.4632568359375,119.38028717041015625,603.19085693359375,1.24826347827911376953125,0,1
0.0260850004851818084716796875,0,0,0.0410850010812282562255859375,0.011081022210419178009033203125,2.7642095088958740234375,380.324554443359375,118.65677642822265625,604.4954833984375,1.331384181976318359375,0,1
0.02650000154972076416015625,0,0,0.0415000021457672119140625,0.0109114609658718109130859375,2.7781846523284912109375,372.185791015625,117.933258056640625,605.80010986328125,1.4145052433013916015625,0,1
0.02691500075161457061767578125,0,0,0.041914999485015869140625,0.01074690930545330047607421875,2.791888713836669921875,364.23419189453125,117.22208404541015625,606.9423828125,1.1661202907562255859375,0,1
0.02733000181615352630615234375,0,0,0.0423300005495548248291015625,0.01058329455554485321044921875,2.8055419921875,356.317535400390625,116.51320648193359375,608.05426025390625,0.855765402317047119140625,0,1
0.027745001018047332763671875,0,0,0.042745001614093780517578125,0.010432013310492038726806640625,2.8184468746185302734375,349.2955322265625,115.8583984375,609.27435302734375,0.20211867988109588623046875,0,1
0.02816000021994113922119140625,0,0,0.043159998953342437744140625,0.010301521979272365570068359375,2.830068111419677734375,343.314422607421875,115.27962493896484375,610.22113037109375,0.1944486796855926513671875,0,1
0.02857500128448009490966796875,0,0,0.0435750000178813934326171875,0.010171028785407543182373046875,2.841689586639404296875,337.333282470703125,114.70084381103515625,611.1678466796875,0.1867786347866058349609375,0,1
0.0289900004863739013671875,0,0,0.04399000108242034912109375,0.010040537454187870025634765625,2.8533108234405517578125,331.3521728515625,114.1220703125,612.1146240234375,0.17910863459110260009765625,0,1
0.0294050015509128570556640625,0,0,0.0444050021469593048095703125,0.00991004519164562225341796875,2.86493206024169921875,325.37103271484375,113.5432891845703125,613.06134033203125,0.1714386045932769775390625,0,1
0.02982000075280666351318359375,0,0,0.0448199994862079620361328125,0.0097795538604259490966796875,2.87655353546142578125,319.389892578125,112.96451568603515625,614.00811767578125,0.16376860439777374267578125,0,1
0.03023500181734561920166015625,0,0,0.045235000550746917724609375,0.009649060666561126708984375,2.8881747722625732421875,313.40875244140625,112.38573455810546875,614.95489501953125,0.1560985743999481201171875,0,1
0.0306500010192394256591796875,0,0,0.0456500016152858734130859375,0.0095193944871425628662109375,2.89976978302001953125,307.46649169921875,111.8089752197265625,615.895263671875,0.12527696788311004638671875,0,1
0.03106500022113323211669921875,0,0,0.0460649989545345306396484375,0.009411114268004894256591796875,2.9102241992950439453125,302.58514404296875,111.30304718017578125,616.69891357421875,-0.2348315417766571044921875,0,1
0.03147999942302703857421875,0,0,0.046480000019073486328125,0.009316769428551197052001953125,2.9194343090057373046875,298.457550048828125,110.8642120361328125,617.438720703125,-0.449243843555450439453125,0,1
0.0318950004875659942626953125,0,0,0.0468950010836124420166015625,0.009219194762408733367919921875,2.9291317462921142578125,294.15771484375,110.4059906005859375,618.14251708984375,-0.4091123044490814208984375,0,1
0.032310001552104949951171875,0,0,0.047310002148151397705078125,0.009121619164943695068359375,2.9388291835784912109375,289.85791015625,109.94777679443359375,618.84625244140625,-0.36898076534271240234375,0,1
0.0327250026166439056396484375,0,0,0.0477250032126903533935546875,0.00902404449880123138427734375,2.9485263824462890625,285.558074951171875,109.48956298828125,619.550048828125,-0.3288492262363433837890625,0,1
0.0331399999558925628662109375,0,0,0.0481400005519390106201171875,0.0089264698326587677001953125,2.958223819732666015625,281.258270263671875,109.03134918212890625,620.25384521484375,-0.2887180745601654052734375,0,1
0.0335550010204315185546875,0,0,0.04855500161647796630859375,0.008828894235193729400634765625,2.96792125701904296875,276.958465576171875,108.57312774658203125,620.95758056640625,-0.24858652055263519287109375,0,1
0.0339700020849704742431640625,0,0,0.0489700026810169219970703125,0.008731390349566936492919921875,2.97761058807373046875,272.662506103515625,108.1153106689453125,621.66082763671875,-0.20699895918369293212890625,0,1
0.0343849994242191314697265625,0,0,0.0493850000202655792236328125,0.008649739436805248260498046875,2.9855029582977294921875,269.238525390625,107.74674224853515625,622.2315673828125,0.160929620265960693359375,0,1
0.034800000488758087158203125,0,0,0.049800001084804534912109375,0.008568088524043560028076171875,2.9933955669403076171875,265.814483642578125,107.37816619873046875,622.80230712890625,0.528861522674560546875,0,1
0.0352150015532970428466796875,0,0,0.0502150021493434906005859375,0.008486437611281871795654296875,3.001287937164306640625,262.39044189453125,107.00958251953125,623.373046875,0.896793365478515625,0,1
0.03563000261783599853515625,0,0,0.0506300032138824462890625,0.00840456970036029815673828125,3.00931262969970703125,258.948028564453125,106.63559722900390625,623.95465087890625,1.208992481231689453125,0,1
0.03604499995708465576171875,0,0,0.051045000553131103515625,0.008320457302033901214599609375,3.01870822906494140625,255.3153076171875,106.20548248291015625,624.64862060546875,0.94359672069549560546875,0,1
0.0364600010216236114501953125,0,0,0.0514600016176700592041015625,0.00823634304106235504150390625,3.02810382843017578125,251.6825714111328125,105.77536773681640625,625.34259033203125,0.6781985759735107421875,0,1
0.036875002086162567138671875,0,0,0.051875002682209014892578125,0.00815222971141338348388671875,3.03749942779541015625,248.0498199462890625,105.34525299072265625,626.03662109375,0.41280043125152587890625,0,1
0.037289999425411224365234375,0,0,0.052290000021457672119140625,0.008077134378254413604736328125,3.045956134796142578125,244.8771820068359375,104.9658660888671875,626.669189453125,0.2867832183837890625,0,1
0.0377050004899501800537109375,0,0,0.0527050010859966278076171875,0.00801027379930019378662109375,3.0535562038421630859375,242.1246490478515625,104.6327972412109375,627.2457275390625,0.2880474627017974853515625,0,1
0.0381200015544891357421875,0,0,0.05312000215053558349609375,0.007943413220345973968505859375,3.0611560344696044921875,239.37213134765625,104.2997283935546875,627.822265625,0.2893116772174835205078125,0,1
0.0385350026190280914306640625,0,0,0.0535350032150745391845703125,0.007876551710069179534912109375,3.0687558650970458984375,236.6196136474609375,103.96665191650390625,628.3988037109375,0.290575921535491943359375,0,1
0.0389499999582767486572265625,0,0,0.0539500005543231964111328125,0.007809692062437534332275390625,3.07635593414306640625,233.86712646484375,103.63358306884765625,628.975341796875,0.291840136051177978515625,0,1
0.039365001022815704345703125,0,0,0.054365001618862152099609375,0.0077428310178220272064208984375,3.0839557647705078125,231.114593505859375,103.30051422119140625,629.5518798828125,0.2931043803691864013671875,0,1
0.0397800020873546600341796875,0,0,0.0547800026834011077880859375,0.00767339952290058135986328125,3.0916621685028076171875,228.255126953125,102.95989990234375,630.02349853515625,0.4191577136516571044921875,0,1
0.0401949994266033172607421875,0,0,0.0551950000226497650146484375,0.007603944279253482818603515625,3.099369525909423828125,225.3946533203125,102.6192169189453125,630.494140625,0.546397864818572998046875,0,1
0.04061000049114227294921875,0,0,0.055610001087188720703125,0.00753421895205974578857421875,3.1070911884307861328125,222.58245849609375,102.28128814697265625,631.039794921875,0.830616474151611328125,0,1
0.0410250015556812286376953125,0,0,0.0560250021517276763916015625,0.0074642072431743144989013671875,3.1148283481597900390625,219.82171630859375,101.9462890625,631.66534423828125,1.281996250152587890625,0,1
0.041440002620220184326171875,0,0,0.056440003216266632080078125,0.0074013737030327320098876953125,3.1227362155914306640625,217.2658233642578125,101.60660552978515625,632.23431396484375,1.44022738933563232421875,0,1
0.041854999959468841552734375,0,0,0.056855000555515289306640625,0.007343019358813762664794921875,3.1307504177093505859375,214.8377532958984375,101.26399993896484375,632.7679443359375,1.41556441783905029296875,0,1
0.0422700010240077972412109375,0,0,0.0572700016200542449951171875,0.007284664548933506011962890625,3.138764858245849609375,212.4096527099609375,100.92139434814453125,633.30157470703125,1.390901088714599609375,0,1
0.0426850020885467529296875,0,0,0.05768500268459320068359375,0.007226309739053249359130859375,3.1467792987823486328125,209.9815673828125,100.57878875732421875,633.835205078125,1.3662378787994384765625,0,1
0.04309999942779541015625,0,0,0.05810000002384185791015625,0.0071679553948342800140380859375,3.15479373931884765625,207.553497314453125,100.23618316650390625,634.36883544921875,1.34157478809356689453125,0,1
0.0435150004923343658447265625,0,0,0.0585150010883808135986328125,0.0071096005849540233612060546875,3.1628081798553466796875,205.125396728515625,99.89357757568359375,634.9024658203125,1.31691157817840576171875,0,1
0.043930001556873321533203125,0,0,0.058930002152919769287109375,0.0070525188930332660675048828125,3.170436859130859375,202.796234130859375,99.56943511962890625,635.4180908203125,1.285184383392333984375,0,1
0.0443450026214122772216796875,0,0,0.0593450032174587249755859375,0.0069985673762857913970947265625,3.1771180629730224609375,200.7102508544921875,99.2906646728515625,635.889404296875,1.23609161376953125,0,1
0.0447599999606609344482421875,0,0,0.0597600005567073822021484375,0.006944616325199604034423828125,3.1837990283966064453125,198.624298095703125,99.01190948486328125,636.3607177734375,1.18699932098388671875,0,1
0.04517500102519989013671875,0,0,0.060175001621246337890625,0.0068906643427908420562744140625,3.1904799938201904296875,196.5383148193359375,98.7331390380859375,636.83203125,1.137906551361083984375,0,1
0.0455900020897388458251953125,0,0,0.0605900026857852935791015625,0.0068367128260433673858642578125,3.1971609592437744140625,194.4523468017578125,98.454376220703125,637.3033447265625,1.08881378173828125,0,1
0.0460049994289875030517578125,0,0,0.0610050000250339508056640625,0.006782761774957180023193359375,3.2038421630859375,192.3663787841796875,98.1756134033203125,637.774658203125,1.03972136974334716796875,0,1
0.046420000493526458740234375,0,0,0.061420001089572906494140625,0.006728810258209705352783203125,3.210523128509521484375,190.2804107666015625,97.8968505859375,638.2459716796875,0.99062860012054443359375,0,1
