Variables="density","machnumber","pressure","temperature","velocity:0","velocity:1","velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.162166871130e-03,4.351872444153e+00,3.905775070190e+01,6.257005691528e+01,6.920319824219e+02,-5.329452157021e-01,0.000000000000e+00,1,2.153850048780e-01,2.003850042820e-01,0.000000000000e+00,-3.669210768553e-12
2.159517025575e-03,4.353552341461e+00,3.898618698120e+01,6.253205871582e+01,6.920894775391e+02,-4.633298516273e-01,0.000000000000e+00,1,2.158000022173e-01,2.008000016212e-01,0.000000000000e+00,-3.661582322068e-12
2.156866947189e-03,4.355232715607e+00,3.891462326050e+01,6.249405670166e+01,6.921469116211e+02,-3.937144577503e-01,0.000000000000e+00,1,2.162149995565e-01,2.012149989605e-01,0.000000000000e+00,-3.653953875582e-12
2.153992187232e-03,4.357002735138e+00,3.883789443970e+01,6.245395660400e+01,6.922066040039e+02,-3.383610546589e-01,0.000000000000e+00,1,2.166299968958e-01,2.016299962997e-01,0.000000000000e+00,-3.646325862777e-12
2.150828717276e-03,4.358887195587e+00,3.875453567505e+01,6.241116333008e+01,6.922691040039e+02,-3.013123273849e-01,0.000000000000e+00,1,2.170450091362e-01,2.020450085402e-01,0.000000000000e+00,-3.638697416292e-12
2.147665247321e-03,4.360771656036e+00,3.867117691040e+01,6.236836624146e+01,6.923316650391e+02,-2.642649412155e-01,0.000000000000e+00,1,2.174600064754e-01,2.024600058794e-01,0.000000000000e+00,-3.631069186646e-12
2.144501777366e-03,4.362656116486e+00,3.858781814575e+01,6.232557296753e+01,6.923942260742e+02,-2.272175401449e-01,0.000000000000e+00,1,2.178750038147e-01,2.028750032187e-01,0.000000000000e+00,-3.623440740161e-12
2.141338307410e-03,4.364540576935e+00,3.850445938110e+01,6.228277587891e+01,6.924567260742e+02,-1.901701539755e-01,0.000000000000e+00,1,2.182900011539e-01,2.032900005579e-01,0.000000000000e+00,-3.615812510516e-12
2.138205105439e-03,4.366405010223e+00,3.842194747925e+01,6.224045181274e+01,6.925186157227e+02,-1.519284099340e-01,0.000000000000e+00,1,2.187049984932e-01,2.037049978971e-01,0.000000000000e+00,-3.608184280871e-12
2.135342918336e-03,4.368087291718e+00,3.834705734253e+01,6.220238876343e+01,6.925744018555e+02,-1.029238104820e-01,0.000000000000e+00,1,2.191200107336e-01,2.041200101376e-01,0.000000000000e+00,-3.600555834385e-12
2.132480964065e-03,4.369769573212e+00,3.827216720581e+01,6.216432571411e+01,6.926301879883e+02,-5.392097681761e-02,0.000000000000e+00,1,2.195350080729e-01,2.045350074768e-01,0.000000000000e+00,-3.592927604740e-12
2.129618776962e-03,4.371452331543e+00,3.819728088379e+01,6.212626266479e+01,6.926859741211e+02,-4.918144084513e-03,0.000000000000e+00,1,2.199500054121e-01,2.049500048161e-01,0.000000000000e+00,-3.585299375095e-12
2.126756822690e-03,4.373134613037e+00,3.812239074707e+01,6.208819961548e+01,6.927418212891e+02,4.408469051123e-02,0.000000000000e+00,1,2.203650027514e-01,2.053650021553e-01,0.000000000000e+00,-3.577670928609e-12
2.123894635588e-03,4.374816894531e+00,3.804750442505e+01,6.205013656616e+01,6.927976074219e+02,9.308752417564e-02,0.000000000000e+00,1,2.207800000906e-01,2.057799994946e-01,0.000000000000e+00,-3.570042698964e-12
2.120961667970e-03,4.375949859619e+00,3.797972869873e+01,6.202499008179e+01,6.928341064453e+02,1.287641376257e-01,0.000000000000e+00,1,2.211949974298e-01,2.061949968338e-01,0.000000000000e+00,-3.562414469319e-12
2.118023345247e-03,4.377042770386e+00,3.791246032715e+01,6.200077056885e+01,6.928693237305e+02,1.634828299284e-01,0.000000000000e+00,1,2.216100096703e-01,2.066100090742e-01,0.000000000000e+00,-3.554786239673e-12
2.115085255355e-03,4.378135681152e+00,3.784519577026e+01,6.197654724121e+01,6.929044799805e+02,1.982002854347e-01,0.000000000000e+00,1,2.220250070095e-01,2.070250064135e-01,0.000000000000e+00,-3.547157793188e-12
2.112147165462e-03,4.379228591919e+00,3.777793121338e+01,6.195232772827e+01,6.929396362305e+02,2.329177260399e-01,0.000000000000e+00,1,2.224400043488e-01,2.074400037527e-01,0.000000000000e+00,-3.539529563543e-12
2.109406515956e-03,4.380507469177e+00,3.771186828613e+01,6.192383193970e+01,6.929816284180e+02,2.448323071003e-01,0.000000000000e+00,1,2.228550016880e-01,2.078550010920e-01,0.000000000000e+00,-3.531901333897e-12
2.106685424224e-03,4.381804466248e+00,3.764592361450e+01,6.189490890503e+01,6.930243530273e+02,2.545028030872e-01,0.000000000000e+00,1,2.232699990273e-01,2.082699984312e-01,0.000000000000e+00,-3.524272887412e-12
2.103964332491e-03,4.383101463318e+00,3.757997894287e+01,6.186598968506e+01,6.930670166016e+02,2.641736567020e-01,0.000000000000e+00,1,2.236850112677e-01,2.086850106716e-01,0.000000000000e+00,-3.516644657767e-12
2.101243240759e-03,4.384398460388e+00,3.751403427124e+01,6.183706665039e+01,6.931097412109e+02,2.738441526890e-01,0.000000000000e+00,1,2.241000086069e-01,2.091000080109e-01,0.000000000000e+00,-3.509016428122e-12
2.098522149026e-03,4.385695457458e+00,3.744808959961e+01,6.180814743042e+01,6.931524047852e+02,2.835146486759e-01,0.000000000000e+00,1,2.245150059462e-01,2.095150053501e-01,0.000000000000e+00,-3.501387981636e-12
2.095801057294e-03,4.386992454529e+00,3.738214492798e+01,6.177922439575e+01,6.931951293945e+02,2.931851744652e-01,0.000000000000e+00,1,2.249300032854e-01,2.099300026894e-01,0.000000000000e+00,-3.493759751991e-12
2.093079965562e-03,4.388289451599e+00,3.731620025635e+01,6.175030517578e+01,6.932377929688e+02,3.028556704521e-01,0.000000000000e+00,1,2.253450006247e-01,2.103450000286e-01,0.000000000000e+00,-3.486131522346e-12
2.090358873829e-03,4.389586448669e+00,3.725025558472e+01,6.172138595581e+01,6.932804565430e+02,3.125261664391e-01,0.000000000000e+00,1,2.257599979639e-01,2.107599973679e-01,0.000000000000e+00,-3.478503075860e-12
2.087637782097e-03,4.390883445740e+00,3.718430709839e+01,6.169246292114e+01,6.933231811523e+02,3.221970200539e-01,0.000000000000e+00,1,2.261750102043e-01,2.111750096083e-01,0.000000000000e+00,-3.470874846215e-12
2.084916690364e-03,4.392180442810e+00,3.711836242676e+01,6.166354370117e+01,6.933658447266e+02,3.318675160408e-01,0.000000000000e+00,1,2.265900075436e-01,2.115900069475e-01,0.000000000000e+00,-3.463246616570e-12
2.082195598632e-03,4.393477439880e+00,3.705241775513e+01,6.163462066650e+01,6.934085693359e+02,3.415380120277e-01,0.000000000000e+00,1,2.270050048828e-01,2.120050042868e-01,0.000000000000e+00,-3.455618386924e-12
2.079474506900e-03,4.394774436951e+00,3.698647308350e+01,6.160570144653e+01,6.934512329102e+02,3.512085080147e-01,0.000000000000e+00,1,2.274200022221e-01,2.124200016260e-01,0.000000000000e+00,-3.447989940439e-12
2.076263772324e-03,4.395909786224e+00,3.691405487061e+01,6.158066558838e+01,6.934880981445e+02,3.548569083214e-01,0.000000000000e+00,1,2.278349995613e-01,2.128349989653e-01,0.000000000000e+00,-3.440361710794e-12
2.073045587167e-03,4.397042274475e+00,3.684154129028e+01,6.155568313599e+01,6.935248413086e+02,3.584176003933e-01,0.000000000000e+00,1,2.282499969006e-01,2.132499963045e-01,0.000000000000e+00,-3.432733481148e-12
2.070058370009e-03,4.398499011993e+00,3.676885223389e+01,6.152333831787e+01,6.935723876953e+02,3.789245188236e-01,0.000000000000e+00,1,2.286650091410e-01,2.136650085449e-01,0.000000000000e+00,-3.425105034663e-12
2.067593857646e-03,4.399779796600e+00,3.670835876465e+01,6.149487686157e+01,6.936143188477e+02,4.046137034893e-01,0.000000000000e+00,1,2.290800064802e-01,2.140800058842e-01,0.000000000000e+00,-3.417476805018e-12
2.065129578114e-03,4.401061058044e+00,3.664786148071e+01,6.146641540527e+01,6.936562500000e+02,4.303029179573e-01,0.000000000000e+00,1,2.294950038195e-01,2.144950032234e-01,0.000000000000e+00,-3.409848575373e-12
2.062665065750e-03,4.402342319489e+00,3.658736419678e+01,6.143795013428e+01,6.936981811523e+02,4.559921026230e-01,0.000000000000e+00,1,2.299100011587e-01,2.149100005627e-01,0.000000000000e+00,-3.402220128887e-12
2.060200553387e-03,4.403623580933e+00,3.652686691284e+01,6.140948867798e+01,6.937401123047e+02,4.816813170910e-01,0.000000000000e+00,1,2.303249984980e-01,2.153249979019e-01,0.000000000000e+00,-3.394591899242e-12
2.057736041024e-03,4.404904842377e+00,3.646636962891e+01,6.138102340698e+01,6.937820434570e+02,5.073714256287e-01,0.000000000000e+00,1,2.307400107384e-01,2.157400101423e-01,0.000000000000e+00,-3.386963669597e-12
2.055271528661e-03,4.406185626984e+00,3.640587234497e+01,6.135256195068e+01,6.938239746094e+02,5.330606698990e-01,0.000000000000e+00,1,2.311550080776e-01,2.161550074816e-01,0.000000000000e+00,-3.379335223111e-12
2.052775816992e-03,4.407417297363e+00,3.634551620483e+01,6.132528305054e+01,6.938642578125e+02,5.566903948784e-01,0.000000000000e+00,1,2.315700054169e-01,2.165700048208e-01,0.000000000000e+00,-3.371706993466e-12
2.050239825621e-03,4.408585548401e+00,3.628534317017e+01,6.129952239990e+01,6.939023437500e+02,5.776937007904e-01,0.000000000000e+00,1,2.319850027561e-01,2.169850021601e-01,0.000000000000e+00,-3.364078763821e-12
2.047704067081e-03,4.409753799438e+00,3.622516632080e+01,6.127376174927e+01,6.939404296875e+02,5.986969470978e-01,0.000000000000e+00,1,2.324000000954e-01,2.173999994993e-01,0.000000000000e+00,-3.356450534175e-12
2.045168075711e-03,4.410921573639e+00,3.616499328613e+01,6.124799728394e+01,6.939785766602e+02,6.197002530098e-01,0.000000000000e+00,1,2.328149974346e-01,2.178149968386e-01,0.000000000000e+00,-3.348822087690e-12
2.042632317171e-03,4.412089824677e+00,3.610481643677e+01,6.122223663330e+01,6.940166625977e+02,6.407043337822e-01,0.000000000000e+00,1,2.332300096750e-01,2.182300090790e-01,0.000000000000e+00,-3.341193858045e-12
2.040096325800e-03,4.413258075714e+00,3.604464340210e+01,6.119647216797e+01,6.940548095703e+02,6.617076396942e-01,0.000000000000e+00,1,2.336450070143e-01,2.186450064182e-01,0.000000000000e+00,-3.333565628399e-12
2.037560567260e-03,4.414426326752e+00,3.598447036743e+01,6.117071151733e+01,6.940928955078e+02,6.827108860016e-01,0.000000000000e+00,1,2.340600043535e-01,2.190600037575e-01,0.000000000000e+00,-3.325937181914e-12
2.035024575889e-03,4.415594100952e+00,3.592429351807e+01,6.114495086670e+01,6.941309814453e+02,7.037141919136e-01,0.000000000000e+00,1,2.344750016928e-01,2.194750010967e-01,0.000000000000e+00,-3.318308952269e-12
2.032488817349e-03,4.416762351990e+00,3.586412048340e+01,6.111918640137e+01,6.941691284180e+02,7.247174978256e-01,0.000000000000e+00,1,2.348899990320e-01,2.198899984360e-01,0.000000000000e+00,-3.310680722624e-12
2.029933035374e-03,4.418039321899e+00,3.580248641968e+01,6.109093856812e+01,6.942102050781e+02,7.306110858917e-01,0.000000000000e+00,1,2.353050112724e-01,2.203050106764e-01,0.000000000000e+00,-3.303052276138e-12
2.027362817898e-03,4.419395923615e+00,3.573977661133e+01,6.106085205078e+01,6.942534790039e+02,7.253197431564e-01,0.000000000000e+00,1,2.357200086117e-01,2.207200080156e-01,0.000000000000e+00,-3.295424046493e-12
2.024577697739e-03,4.420565605164e+00,3.567604446411e+01,6.103548049927e+01,6.942904663086e+02,7.330328226089e-01,0.000000000000e+00,1,2.361350059509e-01,2.211350053549e-01,0.000000000000e+00,-3.287795816848e-12
2.021763008088e-03,4.421709537506e+00,3.561217117310e+01,6.101076507568e+01,6.943265991211e+02,7.425628900528e-01,0.000000000000e+00,1,2.365500032902e-01,2.215500026941e-01,0.000000000000e+00,-3.280167370362e-12
2.018948085606e-03,4.422852993011e+00,3.554829788208e+01,6.098604965210e+01,6.943626708984e+02,7.520930171013e-01,0.000000000000e+00,1,2.369650006294e-01,2.219650000334e-01,0.000000000000e+00,-3.272539140717e-12
2.016133163124e-03,4.423996925354e+00,3.548442077637e+01,6.096133804321e+01,6.943988037109e+02,7.616231441498e-01,0.000000000000e+00,1,2.373799979687e-01,2.223799973726e-01,0.000000000000e+00,-3.264910911072e-12
2.013318007812e-03,4.425140380859e+00,3.542054367065e+01,6.093662261963e+01,6.944348754883e+02,7.711535692215e-01,0.000000000000e+00,1,2.377950102091e-01,2.227950096130e-01,0.000000000000e+00,-3.257282681426e-12
2.010503085330e-03,4.426284313202e+00,3.535667037964e+01,6.091190719604e+01,6.944710083008e+02,7.806836366653e-01,0.000000000000e+00,1,2.382100075483e-01,2.232100069523e-01,0.000000000000e+00,-3.249654234941e-12
2.007688162848e-03,4.427427768707e+00,3.529279708862e+01,6.088719177246e+01,6.945071411133e+02,7.902137637138e-01,0.000000000000e+00,1,2.386250048876e-01,2.236250042915e-01,0.000000000000e+00,-3.242026005296e-12
2.004873240367e-03,4.428571701050e+00,3.522891998291e+01,6.086247634888e+01,6.945432128906e+02,7.997438311577e-01,0.000000000000e+00,1,2.390400022268e-01,2.240400016308e-01,0.000000000000e+00,-3.234397775650e-12
2.002058317885e-03,4.429715156555e+00,3.516504669189e+01,6.083776473999e+01,6.945793457031e+02,8.092739582062e-01,0.000000000000e+00,1,2.394549995661e-01,2.244549989700e-01,0.000000000000e+00,-3.226769329165e-12
1.999243395403e-03,4.430859088898e+00,3.510117340088e+01,6.081304931641e+01,6.946154174805e+02,8.188040852547e-01,0.000000000000e+00,1,2.398699969053e-01,2.248699963093e-01,0.000000000000e+00,-3.219141099520e-12
1.996428472921e-03,4.432002544403e+00,3.503729629517e+01,6.078833389282e+01,6.946515502930e+02,8.283345103264e-01,0.000000000000e+00,1,2.402850091457e-01,2.252850085497e-01,0.000000000000e+00,-3.211512869875e-12
1.993767684326e-03,4.433221340179e+00,3.497528457642e+01,6.076187133789e+01,6.946900024414e+02,8.420907258987e-01,0.000000000000e+00,1,2.407000064850e-01,2.257000058889e-01,0.000000000000e+00,-3.203884423389e-12
1.991488737985e-03,4.434625625610e+00,3.491789627075e+01,6.073108291626e+01,6.947342529297e+02,8.663224577904e-01,0.000000000000e+00,1,2.411150038242e-01,2.261150032282e-01,0.000000000000e+00,-3.196256193744e-12
1.989209791645e-03,4.436029911041e+00,3.486050796509e+01,6.070029449463e+01,6.947785034180e+02,8.905541896820e-01,0.000000000000e+00,1,2.415300011635e-01,2.265300005674e-01,0.000000000000e+00,-3.188627964099e-12
1.986930845305e-03,4.437434673309e+00,3.480311965942e+01,6.066950607300e+01,6.948227539062e+02,9.147859215736e-01,0.000000000000e+00,1,2.419449985027e-01,2.269449979067e-01,0.000000000000e+00,-3.180999517613e-12
1.984651666135e-03,4.438838958740e+00,3.474572753906e+01,6.063871765137e+01,6.948670043945e+02,9.390185475349e-01,0.000000000000e+00,1,2.423600107431e-01,2.273600101471e-01,0.000000000000e+00,-3.173371287968e-12
1.982372719795e-03,4.440243244171e+00,3.468833923340e+01,6.060792922974e+01,6.949112548828e+02,9.632502794266e-01,0.000000000000e+00,1,2.427750080824e-01,2.277750074863e-01,0.000000000000e+00,-3.165743058323e-12
1.980093773454e-03,4.441648006439e+00,3.463095092773e+01,6.057714080811e+01,6.949555664062e+02,9.874820113182e-01,0.000000000000e+00,1,2.431900054216e-01,2.281900048256e-01,0.000000000000e+00,-3.158114828677e-12
1.977814827114e-03,4.443052291870e+00,3.457356262207e+01,6.054635238647e+01,6.949998168945e+02,1.011713743210e+00,0.000000000000e+00,1,2.436050027609e-01,2.286050021648e-01,0.000000000000e+00,-3.150486382192e-12
1.975535880774e-03,4.444456577301e+00,3.451617431641e+01,6.051556396484e+01,6.950440673828e+02,1.035945534706e+00,0.000000000000e+00,1,2.440200001001e-01,2.290199995041e-01,0.000000000000e+00,-3.142858152547e-12
1.973256934434e-03,4.445860862732e+00,3.445878601074e+01,6.048477554321e+01,6.950883178711e+02,1.060177206993e+00,0.000000000000e+00,1,2.444349974394e-01,2.294349968433e-01,0.000000000000e+00,-3.135229922901e-12
1.970977988094e-03,4.447265625000e+00,3.440139770508e+01,6.045398712158e+01,6.951325683594e+02,1.084409832954e+00,0.000000000000e+00,1,2.448500096798e-01,2.298500090837e-01,0.000000000000e+00,-3.127601476416e-12
1.968806609511e-03,4.448461532593e+00,3.434869766235e+01,6.042811584473e+01,6.951704711914e+02,1.093673944473e+00,0.000000000000e+00,1,2.452650070190e-01,2.302650064230e-01,0.000000000000e+00,-3.119973246771e-12
1.966709736735e-03,4.449512481689e+00,3.429924774170e+01,6.040565109253e+01,6.952039184570e+02,1.092562317848e+00,0.000000000000e+00,1,2.456800043583e-01,2.306800037622e-01,0.000000000000e+00,-3.112345017126e-12
1.964612863958e-03,4.450563907623e+00,3.424979782104e+01,6.038319015503e+01,6.952373657227e+02,1.091450810432e+00,0.000000000000e+00,1,2.460950016975e-01,2.310950011015e-01,0.000000000000e+00,-3.104716570640e-12
1.962515991181e-03,4.451614856720e+00,3.420034790039e+01,6.036072540283e+01,6.952708129883e+02,1.090339183807e+00,0.000000000000e+00,1,2.465099990368e-01,2.315099984407e-01,0.000000000000e+00,-3.097088340995e-12
1.960419118404e-03,4.452666282654e+00,3.415089797974e+01,6.033826446533e+01,6.953042602539e+02,1.089227557182e+00,0.000000000000e+00,1,2.469250112772e-01,2.319250106812e-01,0.000000000000e+00,-3.089460111350e-12
1.958294771612e-03,4.453802108765e+00,3.410001754761e+01,6.031387710571e+01,6.953403320312e+02,1.085636854172e+00,0.000000000000e+00,1,2.473400086164e-01,2.323400080204e-01,0.000000000000e+00,-3.081831664864e-12
1.956082647666e-03,4.455210685730e+00,3.404455184937e+01,6.028333663940e+01,6.953847045898e+02,1.074102997780e+00,0.000000000000e+00,1,2.477550059557e-01,2.327550053596e-01,0.000000000000e+00,-3.074203435219e-12
1.953870290890e-03,4.456618785858e+00,3.398908615112e+01,6.025279235840e+01,6.954290771484e+02,1.062569260597e+00,0.000000000000e+00,1,2.481700032949e-01,2.331700026989e-01,0.000000000000e+00,-3.066575205574e-12
1.951658050530e-03,4.458026885986e+00,3.393362426758e+01,6.022224807739e+01,6.954734497070e+02,1.051035404205e+00,0.000000000000e+00,1,2.485850006342e-01,2.335850000381e-01,0.000000000000e+00,-3.058946975928e-12
1.949445810169e-03,4.459435462952e+00,3.387815856934e+01,6.019170761108e+01,6.955178222656e+02,1.039501547813e+00,0.000000000000e+00,1,2.489999979734e-01,2.339999973774e-01,0.000000000000e+00,-3.051318529443e-12
1.947233453393e-03,4.460843563080e+00,3.382269287109e+01,6.016116333008e+01,6.955621948242e+02,1.027967333794e+00,0.000000000000e+00,1,2.494150102139e-01,2.344150096178e-01,0.000000000000e+00,-3.043690299798e-12
1.945021213032e-03,4.462252140045e+00,3.376723098755e+01,6.013061904907e+01,6.956066284180e+02,1.016433596611e+00,0.000000000000e+00,1,2.498300075531e-01,2.348300069571e-01,0.000000000000e+00,-3.036062070153e-12
1.942808856256e-03,4.463660240173e+00,3.371176528931e+01,6.010007476807e+01,6.956510009766e+02,1.004899740219e+00,0.000000000000e+00,1,2.502450048923e-01,2.352450042963e-01,0.000000000000e+00,-3.028433623667e-12
1.940338872373e-03,4.464981079102e+00,3.365307617188e+01,6.007178497314e+01,6.956921997070e+02,9.695167541504e-01,0.000000000000e+00,1,2.506600022316e-01,2.356600016356e-01,0.000000000000e+00,-3.020805394022e-12
1.937693567015e-03,4.466241836548e+00,3.359218978882e+01,6.004502487183e+01,6.957312011719e+02,9.179041385651e-01,0.000000000000e+00,1,2.510749995708e-01,2.360749989748e-01,0.000000000000e+00,-3.013177164377e-12
1.935048261657e-03,4.467502593994e+00,3.353130722046e+01,6.001826477051e+01,6.957702636719e+02,8.662914633751e-01,0.000000000000e+00,1,2.514899969101e-01,2.364899963140e-01,0.000000000000e+00,-3.005548717891e-12
1.932402723469e-03,4.468763828278e+00,3.347042083740e+01,5.999150466919e+01,6.958092651367e+02,8.146769404411e-01,0.000000000000e+00,1,2.519049942493e-01,2.369050085545e-01,0.000000000000e+00,-2.997920488246e-12
1.929757418111e-03,4.470024585724e+00,3.340953445435e+01,5.996474838257e+01,6.958483276367e+02,7.630643248558e-01,0.000000000000e+00,1,2.523199915886e-01,2.373200058937e-01,0.000000000000e+00,-2.990292258601e-12
1.927112112753e-03,4.471285820007e+00,3.334865188599e+01,5.993798828125e+01,6.958873901367e+02,7.114516496658e-01,0.000000000000e+00,1,2.527349889278e-01,2.377350032330e-01,0.000000000000e+00,-2.982663812115e-12
1.924466690980e-03,4.472546577454e+00,3.328776550293e+01,5.991122817993e+01,6.959263916016e+02,6.598390340805e-01,0.000000000000e+00,1,2.531499862671e-01,2.381500005722e-01,0.000000000000e+00,-2.975035582470e-12
1.921821385622e-03,4.473807334900e+00,3.322688293457e+01,5.988446807861e+01,6.959654541016e+02,6.082263588905e-01,0.000000000000e+00,1,2.535649836063e-01,2.385649979115e-01,0.000000000000e+00,-2.967407352825e-12
1.919175963849e-03,4.475068569183e+00,3.316599655151e+01,5.985770797729e+01,6.960044555664e+02,5.566118359566e-01,0.000000000000e+00,1,2.539800107479e-01,2.389800101519e-01,0.000000000000e+00,-2.959779123179e-12
1.916841487400e-03,4.476529598236e+00,3.310860061646e+01,5.982631683350e+01,6.960497436523e+02,5.616642236710e-01,0.000000000000e+00,1,2.543950080872e-01,2.393950074911e-01,0.000000000000e+00,-2.952150676694e-12
1.914535299875e-03,4.478008747101e+00,3.305152130127e+01,5.979450607300e+01,6.960956420898e+02,5.718678236008e-01,0.000000000000e+00,1,2.548100054264e-01,2.398100048304e-01,0.000000000000e+00,-2.944522447049e-12
1.912228995934e-03,4.479487895966e+00,3.299444198608e+01,5.976269149780e+01,6.961414794922e+02,5.820714235306e-01,0.000000000000e+00,1,2.552250027657e-01,2.402250021696e-01,0.000000000000e+00,-2.936894217404e-12
1.909922808409e-03,4.480967044830e+00,3.293736648560e+01,5.973088073730e+01,6.961873779297e+02,5.922750830650e-01,0.000000000000e+00,1,2.556400001049e-01,2.406399995089e-01,0.000000000000e+00,-2.929265770918e-12
1.907616620883e-03,4.482445716858e+00,3.288028717041e+01,5.969906616211e+01,6.962332153320e+02,6.024786829948e-01,0.000000000000e+00,1,2.560549974442e-01,2.410549968481e-01,0.000000000000e+00,-2.921637541273e-12
1.905307522975e-03,4.483876705170e+00,3.282376480103e+01,5.966838073730e+01,6.962775268555e+02,6.052893996239e-01,0.000000000000e+00,1,2.564699947834e-01,2.414700090885e-01,0.000000000000e+00,-2.914009311628e-12
1.902983989567e-03,4.485059738159e+00,3.277011108398e+01,5.964347839355e+01,6.963137207031e+02,5.701243877411e-01,0.000000000000e+00,1,2.568849921227e-01,2.418850064278e-01,0.000000000000e+00,-2.906380865142e-12
1.900660572574e-03,4.486242771149e+00,3.271645736694e+01,5.961857986450e+01,6.963499755859e+02,5.349593758583e-01,0.000000000000e+00,1,2.572999894619e-01,2.423000037670e-01,0.000000000000e+00,-2.898752635497e-12
1.898337039165e-03,4.487425804138e+00,3.266280364990e+01,5.959367752075e+01,6.963861694336e+02,4.997943639755e-01,0.000000000000e+00,1,2.577149868011e-01,2.427150011063e-01,0.000000000000e+00,-2.891124405852e-12
1.896013505757e-03,4.488608837128e+00,3.260915374756e+01,5.956877899170e+01,6.964223632812e+02,4.646293520927e-01,0.000000000000e+00,1,2.581299841404e-01,2.431299984455e-01,0.000000000000e+00,-2.883495959366e-12
1.893689972349e-03,4.489791870117e+00,3.255549621582e+01,5.954387664795e+01,6.964586181641e+02,4.294630885124e-01,0.000000000000e+00,1,2.585450112820e-01,2.435450106859e-01,0.000000000000e+00,-2.875867729721e-12
1.891366438940e-03,4.490974903107e+00,3.250184249878e+01,5.951897811890e+01,6.964948120117e+02,3.942980766296e-01,0.000000000000e+00,1,2.589600086212e-01,2.439600080252e-01,0.000000000000e+00,-2.868239500076e-12
1.889042905532e-03,4.492157936096e+00,3.244819259644e+01,5.949407577515e+01,6.965310058594e+02,3.591330647469e-01,0.000000000000e+00,1,2.593750059605e-01,2.443750053644e-01,0.000000000000e+00,-2.860611053590e-12
1.886719372123e-03,4.493340969086e+00,3.239453887939e+01,5.946917724609e+01,6.965671997070e+02,3.239680528641e-01,0.000000000000e+00,1,2.597900032997e-01,2.447900027037e-01,0.000000000000e+00,-2.852982823945e-12
1.884395955130e-03,4.494523525238e+00,3.234088516235e+01,5.944427490234e+01,6.966034545898e+02,2.888030409813e-01,0.000000000000e+00,1,2.602050006390e-01,2.452050000429e-01,0.000000000000e+00,-2.845354594300e-12
1.882072421722e-03,4.495706558228e+00,3.228723144531e+01,5.941937255859e+01,6.966396484375e+02,2.536380290985e-01,0.000000000000e+00,1,2.606199979782e-01,2.456199973822e-01,0.000000000000e+00,-2.837726364655e-12
1.879748771898e-03,4.496889591217e+00,3.223357772827e+01,5.939447402954e+01,6.966758422852e+02,2.184717655182e-01,0.000000000000e+00,1,2.610349953175e-01,2.460350096226e-01,0.000000000000e+00,-2.830097918169e-12
1.877495786175e-03,4.498128414154e+00,3.218065261841e+01,5.936834335327e+01,6.967138061523e+02,1.868027448654e-01,0.000000000000e+00,1,2.614499926567e-01,2.464500069618e-01,0.000000000000e+00,-2.822469688524e-12
1.875421614386e-03,4.499507904053e+00,3.212957763672e+01,5.933909225464e+01,6.967562255859e+02,1.640209704638e-01,0.000000000000e+00,1,2.618649899960e-01,2.468650043011e-01,0.000000000000e+00,-2.814841458879e-12
1.873347559012e-03,4.500887870789e+00,3.207850646973e+01,5.930984115601e+01,6.967985839844e+02,1.412391960621e-01,0.000000000000e+00,1,2.622799873352e-01,2.472800016403e-01,0.000000000000e+00,-2.807213012393e-12
1.871273387223e-03,4.502267360687e+00,3.202743148804e+01,5.928059005737e+01,6.968410034180e+02,1.184574216604e-01,0.000000000000e+00,1,2.626949846745e-01,2.476949989796e-01,0.000000000000e+00,-2.799584782748e-12
1.869199215434e-03,4.503647327423e+00,3.197635650635e+01,5.925133895874e+01,6.968834228516e+02,9.567482769489e-02,0.000000000000e+00,1,2.631100118160e-01,2.481100112200e-01,0.000000000000e+00,-2.791956553103e-12
1.867125043646e-03,4.505026817322e+00,3.192528343201e+01,5.922208786011e+01,6.969257812500e+02,7.289305329323e-02,0.000000000000e+00,1,2.635250091553e-01,2.485250085592e-01,0.000000000000e+00,-2.784328106617e-12
1.865050988272e-03,4.506406307220e+00,3.187421035767e+01,5.919283676147e+01,6.969682006836e+02,5.011127889156e-02,0.000000000000e+00,1,2.639400064945e-01,2.489400058985e-01,0.000000000000e+00,-2.776699876972e-12
1.862976816483e-03,4.507786273956e+00,3.182313728333e+01,5.916358566284e+01,6.970106201172e+02,2.732950076461e-02,0.000000000000e+00,1,2.643550038338e-01,2.493550032377e-01,0.000000000000e+00,-2.769071647327e-12
1.860902761109e-03,4.509165763855e+00,3.177206420898e+01,5.913433456421e+01,6.970529785156e+02,4.547725431621e-03,0.000000000000e+00,1,2.647700011730e-01,2.497700005770e-01,0.000000000000e+00,-2.761443200841e-12
1.858828589320e-03,4.510545730591e+00,3.172098922729e+01,5.910508346558e+01,6.970953979492e+02,-1.823486946523e-02,0.000000000000e+00,1,2.651849985123e-01,2.501850128174e-01,0.000000000000e+00,-2.753814971196e-12
1.856754417531e-03,4.511925220490e+00,3.166991615295e+01,5.907583236694e+01,6.971378173828e+02,-4.101664572954e-02,0.000000000000e+00,1,2.655999958515e-01,2.506000101566e-01,0.000000000000e+00,-2.746186741551e-12
1.854680362158e-03,4.513305187225e+00,3.161884117126e+01,5.904658126831e+01,6.971801757812e+02,-6.379842013121e-02,0.000000000000e+00,1,2.660149931908e-01,2.510150074959e-01,0.000000000000e+00,-2.738558511906e-12
